V1,V2,V3,V4,V5,V6
3450.105712890625,3463.3567,3473.0977,3490.875,3462.8738,3483.141
4799.865234375,4911.284,5026.082,5182.964,5339.456,5422.549
3583.106201171875,3709.6306,3843.1055,4029.0603,4230.518,4332.8516
2876.974365234375,2942.7092,3013.2751,3107.5916,3210.2996,3261.2676
2859.05224609375,2875.7168,2898.1685,2917.9312,2907.7942,2921.666
3384.5888671875,3466.8914,3569.283,3687.5469,3821.6372,3882.3264
10772.587890625,11008.948,11248.668,11512.195,11597.859,11761.116
14114.28125,14542.928,15025.361,15615.699,16125.139,16503.64
2946.422119140625,3036.3105,3130.3787,3270.7139,3382.2144,3474.9343
3744.3955078125,3844.8647,3770.3848,3654.0999,3748.3596,3862.267
1958.568603515625,1989.7944,2023.4435,2067.9783,2090.9204,2121.8384
2718.97412109375,2834.6907,2952.3325,3150.3232,3276.0044,3397.853
2754.033935546875,2853.9424,2926.8135,3093.6387,3117.5674,3192.9248
2599.078857421875,2605.2544,2618.681,2631.1204,2612.3706,2619.4783
4273.96923828125,4413.686,4556.211,4766.115,4983.6074,5104.832
2179.88671875,2255.628,2319.2002,2475.6663,2465.3096,2541.4846
1914.2288818359375,1960.998,2019.8883,2077.2349,2157.897,2201.6697
3007.078857421875,3064.7632,3139.6953,3200.2278,3289.3096,3351.7134
3018.3623046875,3016.4424,3024.1567,3041.0498,3014.576,3021.3113
2041.556640625,2016.2822,2103.444,2273.9705,1941.6151,2056.4343
2069.926025390625,2072.3938,2083.8948,2097.6296,2070.6726,2085.746
11629.1708984375,11686.945,11735.198,11820.394,11725.726,11764.086
2618.361328125,2630.4998,2646.756,2674.9653,2651.3938,2660.2915
1717.14404296875,1728.201,1736.2769,1752.0319,1737.3015,1734.2439
2147.811279296875,2222.8306,2321.3672,2414.4077,2455.4578,2520.0999
1699.0452880859375,1760.5457,1843.0408,1920.3024,1951.2338,2002.2686
11071.431640625,11275.526,11485.268,11724.037,11751.263,11794.315
1520.89892578125,1395.012,1246.2795,1417.2107,1347.7456,1462.4023
1337.529296875,1336.5475,1336.2526,1348.3212,1336.2627,1335.2858
2942.282958984375,2951.9612,2978.6047,3011.5808,2976.2366,2985.9326
17486.9375,17875.44,18334.408,18933.621,19596.625,20028.51
2080.83837890625,2079.4106,2081.92,2093.403,2078.988,2078.0425
3938.713134765625,3950.2317,3950.2087,3966.6172,3958.218,3965.522
5930.1884765625,6001.2236,6054.7124,6151.835,6223.9214,6291.803
1427.0838623046875,1435.136,1450.6215,1464.865,1442.5979,1455.8933
5226.07568359375,5241.7573,5294.5376,5311.4175,5257.3784,5300.7466
4152.5205078125,4338.6597,4490.201,4763.754,4880.622,4973.542
2420.0341796875,2465.6013,2589.5154,2640.3218,2580.1414,2671.9028
13989.5625,14870.744,15314.867,16316.781,16978.062,17624.336
7641.2529296875,7592.8354,7904.196,8134.1826,7600.6187,7943.6284
18948.23046875,20916.115,21618.02,23818.725,24857.406,26194.027
3130.17138671875,3257.1418,3411.2507,3570.128,3704.0244,3834.135
13733.1201171875,14417.3125,15184.989,16014.13,16718.314,17380.021
11467.9091796875,11982.454,12615.722,13279.471,13821.1,14315.967
2568.37158203125,2608.6414,2646.1487,2676.9556,2659.4172,2705.921
1879.7109375,1877.463,1882.6542,1889.7468,1874.8604,1879.49
7187.0927734375,7719.539,8220.403,8848.192,9327.772,9764.937
20554.3203125,21284.068,21903.906,23192.48,23351.777,23914.645
9076.2939453125,9527.151,9984.81,10707.196,11352.528,11779.641
2094.49951171875,2320.5474,2462.0583,2767.6948,2894.933,3084.9734
19915.68359375,21622.828,22557.477,25756.02,25380.738,27540.447
11156.8017578125,11515.498,11945.413,12415.428,12869.125,13242.957
17375.671875,17881.219,18989.98,19813.309,20800.818,21226.207
9990.2216796875,10189.012,10661.324,10955.245,10481.537,11026.452
15156.3916015625,15632.756,16215.924,16848.65,17440.324,17943.357
6446.455078125,6560.7305,6523.262,6587.426,6765.365,6703.3076
3328.61474609375,3415.4353,3530.5767,3644.087,3798.4285,3890.0107
2664.4208984375,2669.599,2672.1807,2686.564,2669.484,2674.7954
6498.65478515625,6503.51,6936.5825,7181.5195,6810.32,7468.7515
5062.6787109375,5067.45,5177.8237,5580.6514,4937.7817,5060.1074
3826.19091796875,3891.77,3952.142,4093.7798,3960.4978,3983.3093
4616.806640625,4709.6836,4790.866,4982.426,4838.1313,4877.4097
3921.344970703125,3941.601,3964.0688,3985.9368,3959.6797,3985.873
12866.080078125,13788.468,14430.497,15631.908,16059.76,16596.23
3429.311279296875,3434.3096,3454.979,3484.214,3432.1184,3448.3635
6163.0576171875,6294.881,6422.5244,6487.6846,6708.2173,6842.67
5590.00244140625,5587.821,5621.1016,5668.703,5583.926,5621.927
4568.55029296875,4835.9595,5141.954,5662.6426,5829.3564,6041.1973
1523.0972900390625,1593.2002,1639.5385,1698.7207,1745.306,1791.5492
3196.419189453125,3252.958,3307.375,3456.0964,3338.1467,3476.023
9875.3798828125,9777.757,10007.004,10847.956,9708.605,10263.89
5890.271484375,6050.908,6236.9536,6439.3574,6597.6396,6730.882
14062.349609375,14126.242,14203.887,14298.077,14219.622,14228.837
19519.07421875,19955.809,20431.402,20946.816,21385.572,21771.305
2436.73828125,2521.8965,2545.7168,2647.127,2760.8083,2713.601
8260.5556640625,8971.676,9746.162,10793.67,11514.221,12222.237
6582.21826171875,7076.4893,7510.7524,8238.225,8819.936,9202.564
3171.572021484375,3109.8513,3152.1301,3386.8677,3034.2634,3072.8591
9605.28125,9477.192,10041.776,9941.0205,9688.078,9806.372
4149.92333984375,4382.7705,4709.05,4892.59,5356.2095,5535.437
8451.2197265625,8705.484,9056.134,9410.373,9449.08,9624.353
10260.5791015625,11180.496,10848.481,11885.508,11236.941,12367.042
2100.227783203125,2157.639,2246.4387,2341.492,2429.0024,2485.7063
4306.4306640625,4522.599,4701.593,5111.744,5182.4517,5406.464
7453.5166015625,7988.084,8486.7295,9212.184,9520.557,9840.909
4624.49609375,4748.522,4882.9126,5071.9614,5174.9795,5273.9385
4653.873046875,4704.3784,4782.777,4865.1055,4821.3994,4871.1274
2254.24658203125,2307.8442,2365.5588,2445.4167,2467.5298,2508.8792
16497.90234375,18527.387,20046.836,22451.434,23795.523,25725.842
14492.365234375,15913.443,16467.904,17753.5,18354.729,19459.158
9568.3203125,9647.602,9873.295,9885.33,9864.49,9932.746
12306.021484375,12937.77,13472.24,14244.108,14875.64,15486.256
10317.857421875,10634.74,10907.801,11399.602,11750.196,12099.707
10488.70703125,11028.991,11678.512,12360.668,12921.816,13322.311
9381.7890625,9954.993,10545.627,11249.702,11738.139,12103.034
13880.8408203125,14395.549,14992.002,15720.152,16331.987,16743.508
3746.487548828125,3878.8984,4029.9092,4221.28,4398.0127,4514.6235
10675.34375,10847.588,11210.016,11387.09,11547.682,11716.777
10756.609375,10895.028,11108.146,11265.083,11347.921,11492.724
10914.6484375,11063.645,11283.713,11449.008,11549.134,11702.832
9451.466796875,9503.426,9899.978,10116.103,9555.902,10006.781
12961.23046875,13899.07,14575.342,15794.519,16644.96,17492.58
5352.41796875,5337.8643,4915.1733,4877.4077,5188.4307,4883.7295
7854.90869140625,8169.816,8610.341,9048.035,9325.465,9778.72
1597.069580078125,1652.2089,1723.1062,1797.6108,1869.7964,1931.7388
1536.768310546875,1620.2239,1712.0151,1845.1482,1973.6719,2055.9055
2462.430908203125,2389.5261,2702.643,2837.9092,2338.4424,2663.4045
2719.92138671875,2895.916,3070.4148,3359.8389,3509.9194,3688.4414
3782.173828125,4168.722,4498.325,4995.169,5356.842,5723.555
8326.439453125,8708.915,9159.909,8932.822,9094.786,9507.8
2132.739013671875,2211.099,2324.4546,2497.7407,2610.7012,2740.1216
6816.509765625,6817.795,6933.8,6705.159,6808.572,6781.2065
6687.70166015625,7242.857,7483.006,7697.69,7858.0137,8162.3613
3737.30224609375,4065.856,4352.396,4743.757,5033.962,5313.3296
1119.1529541015625,1121.2245,1116.9902,1117.6985,1121.1693,1124.3083
3337.515625,3477.878,3658.0183,3916.6372,4091.7795,4242.977
8900.01953125,9578.432,10055.988,10871.699,10610.836,11722.561
7832.77001953125,8505.529,9309.159,10203.456,11143.4,11937.564
3099.94189453125,3194.3608,3045.387,3258.9365,3130.994,3093.5535
5303.0439453125,5462.6323,5334.4717,5599.0933,5244.1973,5134.152
11453.841796875,11843.498,12193.305,12658.207,12849.367,13175.955
1651.428466796875,1706.4368,1770.8866,1847.6997,1920.4811,1955.9452
3903.865234375,4005.5625,4191.148,4304.074,4374.1475,4456.4214
8111.31982421875,8220.194,8314.112,8359.029,8435.223,8525.701
3273.584716796875,3396.392,3579.442,3792.1975,3923.5771,4051.6904
2130.7392578125,2195.5251,2270.6282,2359.789,2397.2415,2452.3906
3208.777099609375,3298.3005,3406.802,3526.5522,3649.6162,3722.3115
7966.74609375,8131.3477,8189.652,8361.8,8402.873,8483.85
2198.493408203125,2257.6545,2327.5889,2407.6575,2492.9856,2539.732
10606.71484375,10709.532,10870.006,10990.252,10910.236,10938.785
1480.039794921875,1488.299,1486.9023,1497.7104,1511.3345,1509.2961
2252.22314453125,2260.9214,2291.4607,2287.287,2294.5476,2296.8013
3544.391845703125,3545.3833,3568.7397,3558.0122,3599.9492,3586.4385
5935.06640625,5900.729,6011.3184,6023.2427,5963.393,6141.6226
7581.73828125,7567.3667,7565.792,7560.3394,7524.46,7483.6123
4716.6484375,4853.4224,4843.2227,5081.7764,4904.0137,4996.765
2880.7001953125,3171.9246,3307.021,3444.9746,3510.603,3674.4644
1198.8367919921875,1200.8337,1217.9863,1201.4529,1200.0195,1218.7863
16838.546875,16779.572,17445.457,16729.887,17242.322,16206.646
1867.4859619140625,1830.3011,1826.3905,1880.3102,2033.9402,2040.5469
6485.4150390625,6564.3105,6745.579,6874.612,6623.124,6986.4106
7925.9140625,8624.197,8994.033,9845.694,10178.611,10722.271
1993.40380859375,2060.982,2163.8394,2238.1404,2329.9873,2380.1555
1481.4979248046875,1484.8042,1404.5383,1428.4602,1429.3601,1392.6497
976.40087890625,979.582,984.0144,1013.7191,988.7652,983.8439
7313.078125,7683.1064,8062.2188,8218.013,8418.16,8926.268
5447.8154296875,5503.946,5635.2876,5638.89,5687.834,5646.271
13203.7421875,14597.164,15305.246,16818.34,17505.818,18472.436
2131.3544921875,2223.373,2334.2,2469.2095,2556.366,2632.1172
2855.64306640625,2943.61,3051.0176,3145.6606,3284.5374,3342.7314
2907.6474609375,2985.745,3043.793,3079.2532,3183.8335,3239.5776
2888.40380859375,2966.8005,3024.5752,3059.5874,3164.5815,3220.3057
9389.876953125,9407.546,9625.249,9544.047,9446.912,9358.812
1694.3087158203125,1709.3168,1806.6252,1780.7539,1802.6967,1783.17
4132.978515625,4289.6553,4439.677,4682.377,4876.086,5034.288
3338.390380859375,3365.9556,3422.1323,3461.5608,3487.6638,3498.5293
2038.2386474609375,2135.63,2263.9146,2385.5935,2542.0044,2616.212
8264.8115234375,8725.169,9123.734,9615.196,9878.908,10244.673
3338.390380859375,3365.9556,3422.1323,3461.5608,3487.6638,3498.5293
4871.2109375,4911.122,4987.491,4551.0547,4879.5117,5070.206
1183.146728515625,1186.0284,1187.3331,1204.6616,1183.735,1181.5935
1396.6929931640625,1374.0348,1419.9358,1390.1031,1399.2848,1412.6604
2675.78173828125,2645.3591,2701.6648,2671.0881,2668.7017,2683.881
4719.0078125,4807.583,4898.724,4959.837,5066.1616,5148.5103
3535.611083984375,3575.2761,3424.0159,3576.0186,3533.513,3872.6055
11334.3681640625,12032.792,12567.705,13467.319,13973.277,14542.498
2655.3017578125,2659.1926,2680.1304,2666.8577,2659.835,2655.8105
3914.835205078125,3913.1167,3903.776,3895.3403,3890.925,3926.92
4673.3818359375,4679.734,4727.794,4694.5703,4738.0527,4746.862
4488.623046875,4630.21,4799.1074,4870.6367,5026.257,5103.497
10099.529296875,10339.37,10588.949,10863.535,11059.452,11259.173
2379.97802734375,2502.661,2603.3901,2749.974,2892.6353,3019.8665
5808.80712890625,6066.3906,6377.203,6814.5493,6951.7373,7148.3857
3542.24609375,3820.3706,3996.0522,4302.8037,4487.7285,4693.365
1623.66650390625,1663.4325,1722.0685,1753.0564,1784.233,1811.0735
7494.71533203125,7659.1807,8019.965,8181.6045,8513.89,8817.639
8582.283203125,8580.839,8637.511,8772.967,8662.844,8857.8125
2759.030517578125,2860.3755,2972.7107,3137.7578,3285.269,3393.59
1827.8077392578125,1913.0521,2040.4628,2189.4197,2287.5496,2355.702
6203.3359375,6209.298,6304.941,6479.6772,6211.104,6291.2197
1305.904296875,1321.4672,1345.6228,1362.1658,1386.6609,1401.6193
12899.95703125,13122.152,13348.932,13642.2295,13897.731,14087.368
2869.6669921875,2940.6868,3048.2705,3038.17,3054.4312,3089.4846
6977.001953125,7469.293,7985.6455,8416.07,8878.949,9204.6875
1477.941650390625,1484.7827,1497.412,1506.6482,1499.3074,1512.4089
13400.9921875,13900.994,14360.414,14970.715,15537.578,15950.307
5411.4287109375,5531.5674,5831.3184,5800.3203,6242.3564,6352.868
3535.342041015625,3509.4626,3600.7444,3593.1907,3539.5378,3542.8965
8406.841796875,9019.859,9703.184,10446.242,10962.961,11309.023
4386.5263671875,4655.1475,4995.134,5430.557,5822.6104,6128.9775
6974.23291015625,7028.036,7014.581,7121.26,7256.6445,7212.742
3793.98828125,3891.2886,4036.266,4090.108,4197.538,4189.964
3810.78173828125,3730.6301,3741.5496,3747.5435,3866.3179,3822.624
2021.013916015625,2103.1753,2266.9849,2354.2788,2364.1316,2426.375
4110.34716796875,4329.4937,4454.493,4611.517,4703.1846,4859.688
3256.15576171875,3330.2637,3418.145,3540.1675,3588.22,3687.4243
3204.30224609375,3286.0728,3358.1445,3468.8877,3520.136,3611.6768
7048.5556640625,7324.93,7612.392,7858.29,8047.02,8243.753
4761.90673828125,5248.835,5662.2373,6212.509,6647.6074,7067.5654
6548.3369140625,7212.491,7677.21,8363.699,8694.508,9236.4
3182.066650390625,3304.162,3440.1921,3575.091,3758.4062,3822.8213
8586.8037109375,8722.189,8975.034,8994.652,9282.107,9375.171
7025.68896484375,7430.6484,7820.6016,8297.615,8693.781,9037.024
1437.8502197265625,1443.5039,1399.7957,1406.8766,1415.0603,1408.596
16525.111328125,17014.027,17634.883,18344.596,17740.729,18339.31
2137.841064453125,2157.7246,2179.3752,2193.6526,2177.9905,2197.0464
1675.0152587890625,1700.9542,1734.4547,1766.7462,1789.4795,1807.9446
2419.874755859375,2490.237,2584.854,2674.2007,2720.791,2773.3887
13872.43359375,14742.884,15610.375,16813.16,17838.928,18471.549
9177.76171875,9475.4,9752.107,10404.428,10078.373,10313.961
7655.42236328125,7941.3877,8387.267,8778.914,9147.066,9349.186
12488.37890625,13607.529,14606.553,15736.829,16415.715,17379.277
2207.436279296875,2226.141,2256.0151,2310.314,2265.9312,2279.9688
1735.9195556640625,1772.4531,1791.9127,1873.6288,1778.202,1805.3146
4630.673828125,4755.051,4926.877,5091.0386,5254.9453,5351.9414
7640.400390625,8363.71,8965.711,9783.422,10607.844,11156.824
8354.1435546875,8472.249,8666.001,8751.383,8858.967,8935.923
2219.5693359375,2318.5334,2421.9827,2551.8757,2623.3643,2729.0786
7854.82421875,8027.4473,8191.5273,8260.129,8538.049,8653.015
3827.471435546875,3984.998,4038.0498,4306.7954,4157.8057,4331.1055
1732.4749755859375,1760.7678,1813.1812,1843.3213,1860.6917,1884.9951
4118.7265625,4324.537,4548.762,4844.2695,5131.707,5338.3516
1560.51025390625,1610.7771,1657.584,1744.9812,1690.9178,1708.0088
3106.138671875,3102.117,3208.2227,3132.6216,3287.884,3260.465
9977.2255859375,10090.002,10200.237,10328.036,10160.655,10300.474
3673.065185546875,3714.814,3794.2637,3829.273,3817.9517,3873.7363
3065.171142578125,3045.6626,3034.9646,3061.1511,3099.9043,3101.8865
4914.10693359375,4988.503,5022.5103,5192.2656,5000.2437,5047.3755
19995.158203125,20207.785,20898.004,21062.613,21163.54,21268.639
7300.8125,7745.037,7976.9033,8633.695,8807.926,9129.43
1489.8021240234375,1481.9863,1491.5762,1479.1603,1476.8481,1470.9072
3860.796875,3894.996,3937.0242,3976.7644,3996.6914,4030.922
1824.607666015625,1885.8364,1967.1676,2042.2686,2167.011,2228.6177
10846.86328125,11946.027,12390.1,13483.421,14446.548,15124.138
1314.39794921875,1334.5525,1373.3235,1389.6384,1402.3604,1423.5062
2361.5517578125,2386.2908,2427.9702,2460.3066,2449.946,2459.5195
1810.7518310546875,1897.942,1960.6553,2080.8894,2131.026,2163.9849
3021.01953125,3144.291,3304.7788,3462.0469,3586.947,3703.4043
2715.5595703125,2762.5632,2824.4763,2846.3032,2885.8572,2923.4717
2212.05029296875,2277.2654,2434.149,2539.4563,2578.3877,2648.1372
1468.9154052734375,1488.6862,1557.3193,1581.319,1593.2656,1600.7233
3169.564208984375,3194.3486,3170.6384,3181.411,3187.943,3183.4636
4302.08203125,4337.666,4474.6133,4525.8867,4580.5854,4647.0107
13082.1015625,14216.604,15335.633,16697.621,17660.379,18482.531
5411.7421875,5794.602,5982.6123,6244.2705,6374.4707,6569.9863
9260.6796875,9264.93,9264.225,9372.198,9236.424,9284.077
9486.4130859375,9477.996,9527.125,9525.57,9496.405,9462.325
7243.7353515625,7560.034,7971.0664,8394.791,8907.807,9217.42
16019.8046875,17293.898,18448.71,19323.506,21261.496,21911.398
2502.2109375,2788.9438,3012.8428,3186.6108,3614.749,3807.2068
5812.8759765625,6186.408,6471.8154,6913.001,7069.1064,7387.871
3132.43603515625,3215.721,3294.9646,3388.799,3434.0396,3495.0107
2021.044677734375,2028.3042,2037.8398,2006.6807,2037.8745,2038.8584
1471.572265625,1527.0422,1585.4642,1645.7417,1694.3652,1725.1975
4306.03369140625,4495.5967,4728.8027,4878.287,5004.4985,5097.8755
3589.58447265625,3669.3308,3788.31,3857.3914,3898.436,3953.4878
13473.892578125,13930.331,14322.968,14733.393,15056.444,15506.971
3865.342041015625,3869.3733,3910.1116,3927.6628,3879.259,3888.4954
11263.357421875,11587.916,12370.469,12935.383,13501.135,14017.398
6624.5439453125,6750.5195,6683.2837,6898.4346,6895.8535,6904.0625
2920.127685546875,2959.573,3071.4485,3097.9644,3162.28,3203.0488
1060.798095703125,1033.5557,1114.8153,1143.2416,1031.1653,1066.9773
4134.67236328125,4230.6895,4340.2256,4444.255,4534.7812,4602.849
11943.7373046875,12380.219,12697.186,13370.104,13406.305,13682.24
5284.681640625,5552.4336,5733.29,6191.54,6289.337,6515.2153
1200.222900390625,1208.6812,1216.5375,1224.7823,1223.7059,1232.6891
4544.578125,4680.3247,4779.3496,4999.8296,4909.506,4980.108
6857.77978515625,7109.251,7261.614,7673.9023,7607.091,7641.429
1318.304443359375,1361.1266,1409.6064,1477.7042,1544.7677,1585.4022
2314.281982421875,2412.0122,2519.809,2635.1135,2728.445,2796.2117
1317.4222412109375,1354.2233,1386.4777,1449.9404,1436.8024,1461.6462
3417.94921875,3448.6199,3484.534,3536.3054,3454.1072,3506.9487
4451.71533203125,4447.2524,4454.703,4496.044,4444.362,4449.1436
25280.310546875,28164.707,29662.488,32063.914,32861.96,34917.03
3264.03955078125,3434.917,3616.631,3945.399,4069.3389,4258.7676
8558.36328125,9090.6045,9705.945,10515.826,10948.654,11483.197
5773.4814453125,6053.019,6343.2666,6821.9365,7095.6436,7389.788
1509.658935546875,1511.2217,1538.3645,1582.9131,1499.3986,1531.6403
2774.323486328125,2955.9312,3133.2888,3397.7036,3577.0552,3748.618
9740.54296875,9862.076,9907.104,10091.301,9947.57,9966.246
5332.17822265625,5637.884,5706.0713,6055.256,5867.0244,6200.2676
2745.905029296875,2731.1675,2761.1294,2913.5393,2684.7092,2702.145
8442.271484375,8657.803,8979.492,9343.266,8961.626,9351.533
2431.279296875,2382.5312,2476.357,2805.7764,2475.8555,2576.7751
10807.984375,11049.345,11293.2705,11560.926,11659.18,11826.058
6462.0185546875,6463.93,6474.361,6492.38,6469.976,6465.039
2922.86962890625,3081.9827,3316.2537,3514.6328,3696.942,3859.8452
2070.2021484375,2140.3809,2211.987,2310.2913,2398.7935,2451.2068
2250.165283203125,2272.936,2384.44,2397.8186,2383.7117,2417.6572
8605.1025390625,8422.35,9174.538,9262.508,8349.169,8831.173
3621.335693359375,3800.1404,4019.73,4230.4287,4499.457,4578.715
11584.6826171875,11945.375,12078.777,12659.803,12131.045,12398.185
6200.8154296875,6408.0156,6665.659,6978.1084,7120.6543,7339.3076
4760.08203125,5058.663,5399.7964,5682.9424,6114.4336,6279.71
16439.294921875,16925.188,17328.707,18228.93,18097.25,18483.266
10283.4384765625,10374.009,10477.127,10551.001,10580.076,10662.713
2339.437255859375,2485.8374,2582.0405,2808.468,2881.3608,2992.0762
4223.59033203125,4248.2974,4326.5024,4362.786,4328.741,4406.324
5392.9287109375,5472.1704,5641.975,5760.366,5784.447,5874.2617
8615.0712890625,8769.664,8961.196,9181.822,9153.184,9258.635
4015.932373046875,4099.434,4191.9424,4306.6025,4433.185,4496.9604
9372.4140625,9422.206,9459.742,9494.614,9455.761,9528.865
8289.6923828125,8362.557,8503.097,8695.992,8411.547,8620.265
4836.37548828125,4980.3813,5156.7925,5380.889,5570.238,5681.164
8890.5068359375,9226.282,9456.7,10077.129,10122.244,10433.444
9949.9697265625,10118.953,10306.891,10515.641,10791.424,10894.859
2390.861572265625,2447.2405,2520.4106,2594.5042,2696.3567,2747.8008
4125.4619140625,4259.838,4472.52,4431.61,4834.046,5025.128
4557.49267578125,4708.0146,4881.8813,5150.9385,5314.3496,5465.432
4008.58203125,4026.9114,4032.9673,4047.675,4063.1453,4021.3298
16009.216796875,16467.797,16989.775,17554.188,17997.152,18404.574
5668.89306640625,5694.3867,5902.0615,5900.573,5942.608,5962.6553
5636.90966796875,5672.7026,5728.925,5761.7563,5654.662,5750.776
2379.566650390625,2429.3254,2547.8743,2670.698,2670.5647,2808.3193
6819.9658203125,7195.0986,7513.565,7947.4883,8283.78,8602.264
4817.390625,4869.498,5005.117,5014.0146,5089.515,5098.938
3761.10791015625,3854.6396,4127.8477,4958.277,3914.1753,4421.385
2088.258544921875,2099.3464,2173.6147,2204.7534,2176.885,2176.6748
3552.095458984375,3616.704,3809.7524,3887.536,3943.3726,4036.1172
12928.03515625,13868.0625,14681.014,15994.209,17338.604,18147.01
6719.63623046875,6726.29,6870.3506,7051.084,6704.6543,7036.257
7220.0234375,7563.574,7909.6587,8468.722,8940.392,9269.307
3753.2470703125,3816.2988,3875.8975,4012.9143,3882.7485,3904.5862
3222.59814453125,3291.1255,3369.2344,3466.3064,3522.746,3578.3276
4538.6533203125,4653.974,4781.106,4959.481,5036.1685,5128.924
1859.677978515625,1904.9114,1978.3334,2051.3208,2125.9734,2177.365
9782.9599609375,10491.56,11182.478,12408.844,12841.898,13406.91
12641.943359375,13314.703,13843.74,14790.465,15167.822,15548.5625
10833.91015625,11931.818,12767.058,14045.984,14837.934,15778.977
2540.1669921875,2807.746,2952.692,3298.9807,3496.6694,3620.907
2990.115234375,3088.0278,3223.4521,3360.2974,3500.334,3586.3765
7920.40771484375,7981.6367,8136.7256,8316.73,8005.58,8156.9766
2861.09814453125,2995.0273,3121.4697,3221.4102,3475.779,3547.1099
8736.3896484375,8966.925,9221.207,9629.66,9932.273,10191.286
3060.892578125,3254.9617,3446.3418,3781.4978,3945.537,4161.1553
3516.892578125,3880.0193,4184.782,4647.801,4979.836,5321.5205
2163.28564453125,2388.225,2577.509,2853.8718,3057.5862,3264.844
7560.4296875,7691.8047,8125.2925,8382.312,8181.1187,8500.344
5798.36328125,6396.3374,6899.134,7660.9985,8208.4,8771.309
2129.847900390625,2145.8594,2365.92,2567.1785,2694.8516,2843.9868
5980.5810546875,6577.658,6970.6055,7358.6855,7400.2207,8035.5938
10616.958984375,11698.486,11499.656,10829.848,11802.228,11737.746
1327.7821044921875,1341.904,1343.763,1336.1559,1327.3097,1337.7339
1306.7410888671875,1318.4436,1328.0063,1330.8541,1390.0817,1372.471
597.04736328125,685.6726,879.928,1055.8955,1214.4563,1350.6302
16789.44140625,18550.084,19757.133,21626.037,22692.965,24108.164
1617.149658203125,1701.1619,1781.197,1863.0321,1934.8064,1990.7041
8029.193359375,8394.18,8725.949,9283.709,9347.416,10108.639
2519.72705078125,2412.0713,2661.9949,2478.0322,2669.8794,2460.823
5851.63916015625,6017.658,6213.8594,6470.1274,6645.3447,6818.0654
3527.5146484375,3607.423,3682.5808,3762.4727,3790.4087,3857.5498
11609.51953125,11757.379,11938.092,12198.283,11954.4795,12073.914
1313.581298828125,1347.9978,1389.3911,1444.4338,1461.1034,1500.4943
1884.031982421875,1912.2358,2015.3611,2133.0095,1939.9631,2014.7294
3278.5419921875,3280.093,3294.9006,3319.591,3271.4253,3285.192
11390.7451171875,11691.256,12058.008,12490.964,12900.513,13178.67
9710.2080078125,9709.897,9707.345,9712.918,9716.035,9699.65
10746.0810546875,10677.891,10688.43,10649.13,10676.355,10650.756
10403.8984375,10534.201,10979.032,10990.052,11486.278,11512.538
10469.16796875,10735.412,11112.184,11364.326,11863.1455,12081.1455
11222.5751953125,12043.281,12769.203,13935.994,14680.271,15494.706
10191.353515625,10317.358,10534.082,10686.49,10751.472,10856.301
10329.6513671875,10542.808,10802.127,11105.944,11369.621,11564.747
10318.2646484375,10484.791,10787.087,10892.199,11163.581,11279.297
10494.4609375,10777.299,11158.516,11412.024,11905.303,12107.538
11186.6689453125,11932.551,12690.443,13733.168,14437.813,15275.246
10478.287109375,10827.336,11230.3955,11584.622,11974.982,12300.264
10579.662109375,10897.745,11348.674,11755.8955,12289.976,12574.283
10452.5,10825.127,11280.359,11734.594,12106.74,12292.465
10233.2529296875,10381.907,10561.444,10780.157,10985.749,11128.593
10461.1708984375,10730.302,10960.185,11310.576,11599.542,11893.526
11769.9814453125,11853.42,11960.419,12032.595,12114.81,12167.564
10641.544921875,11006.932,11368.595,11965.21,12216.828,12614.057
10452.03515625,10688.839,11084.995,11267.408,11791.066,11828.245
6844.28076171875,7234.3955,7564.3145,7984.856,8329.322,8647.391
4565.9462890625,4806.4116,4965.8184,5363.83,5465.9033,5647.493
3549.54345703125,3591.2466,3734.7349,3744.234,3744.271,3786.7998
13699.474609375,14201.443,14677.43,15258.502,15747.029,16150.542
1794.4786376953125,1783.2753,1778.6604,1785.7748,1790.6743,1793.7744
8307.04296875,8294.938,8273.264,8291.057,8322.756,8256.142
1616.2706298828125,1700.2804,1734.8849,1827.7195,1869.6272,1916.76
19618.5390625,22092.14,23288.756,25318.73,25673.273,27219.77
2229.98583984375,2345.891,2453.7356,2605.5781,2792.8308,2889.335
2170.96533203125,2252.156,2327.8103,2422.2593,2512.8599,2567.9648
2164.74755859375,2187.3826,2195.7505,2204.445,2232.7178,2244.1963
3681.619873046875,3649.1685,3634.1768,3676.526,3765.5757,3772.903
18993.453125,20659.04,21365.238,22676.01,23038.184,24169.895
11298.5390625,11950.654,12557.275,14101.371,14090.647,14961.58
7287.84765625,7816.04,8302.291,9022.198,9278.82,9746.828
4506.81396484375,4469.2856,4519.695,4562.4375,4583.187,4553.251
3345.396484375,3457.8225,3540.011,3666.129,3745.3884,3830.398
2323.4833984375,2313.6797,2423.8154,2487.871,2322.9976,2357.019
1525.1539306640625,1534.457,1516.8887,1541.4121,1528.4266,1505.3955
10058.650390625,10798.951,11482.184,12311.947,13079.693,13674.082
12327.8271484375,12678.482,13086.984,13576.084,13964.719,14261.287
2506.2734375,2510.978,2516.4482,2530.6423,2541.4443,2518.9998
4714.0390625,4718.796,4732.832,4777.082,4747.835,4751.5903
2815.579833984375,2851.0981,2916.8862,2959.476,2996.6138,3032.2373
8211.744140625,8241.832,8252.002,8307.991,8295.737,8285.178
